file_id,title,contract_num,advertiser,gross_amount,flight_from,flight_to,issues,url
3a310dc3-6de7-d014-19b9-680de3338d52,Tom Steyer Est 8355_2.11.20-2.17.20 original order,9349952,Tom Steyer 2020,"$57,230.00",02/11/20,02/17/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/3a310dc3-6de7-d014-19b9-680de3338d52.pdf
5aeb8383-0262-68cd-4d0c-40d8df06f2b5,Tom Steyer INVOICE 7204954 Estimate 8220,4196722,Tom Steyer for President-D (131795),"$30,015.00",12/30/2019,1/26/2020,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/5aeb8383-0262-68cd-4d0c-40d8df06f2b5.pdf
1672687e-ddc6-ce1d-8ab1-46acdc04953f,Tom Steyer for President - Contract #4094674 - INVOICE2 -11.11 - 12.04,4094674,Tom Steyer for President-SBGN,$238.00,11/25/2019,12/29/2019,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/1672687e-ddc6-ce1d-8ab1-46acdc04953f.pdf
d0f40815-b9bf-6ffc-e0bc-daa215c0b774,Tom Steyer for President 2020 Order 1007906,26809912,Tom Steyer for President 2020,"12,765.00",2/27/20,2/28/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/d0f40815-b9bf-6ffc-e0bc-daa215c0b774.pdf
c3548010-0c05-2116-ca09-1ec16c3d34ee,Tom Steyer for President Contract  -  1-28 - 2-3  (Rev 3),2355134,POL/Tom Steyer/President/US/Dem,"$29,210.00",01/28/20,02/03/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/c3548010-0c05-2116-ca09-1ec16c3d34ee.pdf
6ee594e5-6299-69df-58ca-8a643af2d1b4,Tom Steyer for President Order 26794029 MG 4 2.24.20,26794029,Tom Steyer for President 2020,"$27,215.00",2/4/20,2/10/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/6ee594e5-6299-69df-58ca-8a643af2d1b4.pdf
a046a7ca-e316-889b-561c-1964bb4affe1,TomSteyer est8406 2.27-2.28 KTXH953447-0,953447,Tom Steyer 2020,"$59,040.00",02/27/20,02/28/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/a046a7ca-e316-889b-561c-1964bb4affe1.pdf
8cdc0d13-803b-fe21-34fc-004299c8034b,Tomlinson est 7262 May invoice,1624156-1,Teresa Tomlinson for Senate,"$1,855.00",05/12/20,05/18/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/8cdc0d13-803b-fe21-34fc-004299c8034b.pdf
11a46278-4c24-74df-7313-e6f38abcb42f,Trump May Invoice #2521014-1,2521014-1,POL/Donald Trump/President/US/Rep,"$8,260.00",05/28/20,06/01/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/11a46278-4c24-74df-7313-e6f38abcb42f.pdf
a1ee0811-2854-1581-90e7-0516e6b79b15,Trump Order 1399182 R2,1399182,Donald Trump for President-R,"$3,850.00",05/11/20,05/20/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/a1ee0811-2854-1581-90e7-0516e6b79b15.pdf
87f56bd1-1525-94a4-9260-20eca3b9eaed,US Chamber May Invoice #2506843-1,2506843-1,POL/US Chamber of Commerce PAC,"$30,100.00",05/13/20,05/19/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/87f56bd1-1525-94a4-9260-20eca3b9eaed.pdf
a7d60614-8503-c149-eb0d-cf9869d0dd40,VOTE VETS 2.7.20-2.23.20 #26797221REV 2.14.20,2372946,POL/Vote Vets PAC,"$4,820.00",02/07/20,02/23/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/a7d60614-8503-c149-eb0d-cf9869d0dd40.pdf
db35f099-9631-8ab3-b723-e9f4b407b4f4,VOTE VETS ACTION FUND 1972307-1-R,1972307-1-R,Vote Vets Action Fund,"$46,175.00",01/14/20,01/27/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/db35f099-9631-8ab3-b723-e9f4b407b4f4.pdf
6c195cac-5318-ff53-9699-5da7026ba63e,VOTE VETS ORDER WSTM EST 8455 1412622,1412622,Vote Vets Action Fund,"$23,440.00",06/09/20,06/15/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/6c195cac-5318-ff53-9699-5da7026ba63e.pdf
a73d78a2-4730-fcb9-7b89-3f6d263da3e6,VOTE VETS PAC #4249276 022420 - 030320 INVOICE WCTI,4249276,Vote Vets PAC,"$41,620.00",2/24/2020,3/1/2020,Token,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/a73d78a2-4730-fcb9-7b89-3f6d263da3e6.pdf
627d67b5-e1b9-dd0c-29d9-c14d1a652924,Valerie Plame for Congress ORDER 385458 60s,385458,Valerie Plame for Congress,"$22,180.00",04/28/20,05/04/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/627d67b5-e1b9-dd0c-29d9-c14d1a652924.pdf
19080436-fb1f-b51f-73a6-259acd6323b4,Valerie Plame for Congress order 386149 5-12-20 rev 1,386149,PLAME FOR CONGRESS,"$15,780.00",05/12/20,05/18/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/19080436-fb1f-b51f-73a6-259acd6323b4.pdf
232b05e7-4314-8b06-a9d6-647c66decc32,Van Duyn 0229_0302 Est. 8446 ORD TV,1947991,POL/ Terry Van Duyn / D / LT GOV / NC,$590.00,02/29/20,03/02/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/232b05e7-4314-8b06-a9d6-647c66decc32.pdf
3f02d9ab-fa22-b922-1410-e74010c0b97e,Vignarajah. Order Est12.23_1.3,1964957,Vignarajah/D/Mayor,"$1,750.00",12/26/19,01/03/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/3f02d9ab-fa22-b922-1410-e74010c0b97e.pdf
eff55361-0e39-53a1-da0b-a337a361b66b,Vignarajah.Invoice. 4.25 week,2007974-1,Vignarajah/D/Mayor,"$9,350.00",04/28/20,05/03/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/eff55361-0e39-53a1-da0b-a337a361b66b.pdf
eb19bd9e-2662-7ddc-92c7-3b6497ab2679,Vote Vets - Non-Candidate Issue - Contract#2368302 021120-021720 020820-021420,2368302,POL/VoteVetsActionFundPAC,"$17,630.00",02/11/20,02/17/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/eb19bd9e-2662-7ddc-92c7-3b6497ab2679.pdf
b382f1fd-93d7-0dec-a2d7-3aaf7783aa3d,Vote Vets Action Fund - Contract #4160437 - INVOICE2 - 01.01 - 01.06,416043,Vote Vets Action Fund (25501),$940.00,1/6/2020,1/12/2020,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/b382f1fd-93d7-0dec-a2d7-3aaf7783aa3d.pdf
24ab550c-0969-8eb7-3cf9-e9243f752871,WABG Feb Invoices,25425,"Mike Bloomberg 2020, Inc (3256)","$65,285.00",1/27/2020,2/23/2020,Token,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/24ab550c-0969-8eb7-3cf9-e9243f752871.pdf
ec8415e2-54ce-4f66-1386-53c52c8e2fca,WABM ABC Mike Bloomberg for President 4241684 invoice,4241684,Mike Bloomberg 2020 Inc-D (133903),"$1,213.00",1/27/2020,2/23/2020,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/ec8415e2-54ce-4f66-1386-53c52c8e2fca.pdf
f2cd4884-2918-9be5-2d80-161c5dfe6b99,WABM ABC Mike Bloomberg for President 4244626 Highlighting Makegood 2 invoice,4244626,Mike Bloomberg 2020 Inc-D (133903),"$3,368.00",1/27/2020,2/23/2020,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/f2cd4884-2918-9be5-2d80-161c5dfe6b99.pdf
aab3772d-48c2-5494-b723-ca509e5549fc,WATM - ISS-Priorities USA Action (March 2020 Invoices),45908,Iss/Priorities USA Action,"$25,720.00",2/24/2020,3/1/2020,Token,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/aab3772d-48c2-5494-b723-ca509e5549fc.pdf
f2a0cace-5b34-644a-06c7-5fa7d2b919bf,WATM - ISS-Priorities USA Action (May 2020 Invoices),46556,Iss/Priorities USA Action (2548),"$24,260.00",4/27/2020,5/3/2020,Token,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/f2a0cace-5b34-644a-06c7-5fa7d2b919bf.pdf
c844f094-39cc-4f95-f2b9-c9a0921d5d59,WATM - Mike Bloomberg (December 2019 Invoices),44797,POLI/Mike Bloomberg 2020 (2961),"$22,570.00",11/25/2019,12/1/2019,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/c844f094-39cc-4f95-f2b9-c9a0921d5d59.pdf
d55bb10d-bd95-3468-2ed8-a9f8152c5c25,WAXN_CALCUNN688297688297--1,688297,POL/C Cunningham/D/Sen/NC-A,"$5,190.00",09/22/20,09/28/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/d55bb10d-bd95-3468-2ed8-a9f8152c5c25.pdf
27be3f7e-b50f-7e4a-ec07-5b048a1db588,WBBM BERNIE SANDERS 2020 PRESIDENT FED ORD 282209-CONTRACT-FINAL,282209,Bernie 2020,"$142,480.00",03/11/20,03/17/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/27be3f7e-b50f-7e4a-ec07-5b048a1db588.pdf
3f15777d-e41e-3d99-3de9-cc55df747532,WBBM DAN LIPINSKI FOR CONGRESS IL-03 ORD 281067 CONTRACT 2,281067,Dan Lipinski for Congress,"$19,625.00",03/03/20,03/14/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/3f15777d-e41e-3d99-3de9-cc55df747532.pdf
ee84c72d-17c0-8050-d3ec-10ded01793b5,WBBM FRIENDS FOR FOXX COOK COUNTY STATES ATTORNEY LOCAL-IL ORD 270024 CONTRACT,270024,Friends for Foxx,"$34,150.00",01/09/20,01/13/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/ee84c72d-17c0-8050-d3ec-10ded01793b5.pdf
32a80581-bb3d-e6f8-12d4-6fca9f85cff2,WBBM FRIENDS OF CONWAY COOK COUNTY STATES ATTORNEY ORD 280677-CONTRACT-FINAL,280677,Friends of Bill Conway,"$133,375.00",03/09/20,03/17/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/32a80581-bb3d-e6f8-12d4-6fca9f85cff2.pdf
ff854165-7115-172b-e098-fc55f2d74f7b,WBBM GRADEL FOR CONGRESS R HOUSE IL 14 ORD 281903-CONTRACT-FINAL,281903,Gradel for Congress,"$75,100.00",03/06/20,03/16/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/ff854165-7115-172b-e098-fc55f2d74f7b.pdf
61127a46-03cb-b23c-ae5d-8afc1a740eca,WBBM MICHAEL BLOOMBERG PRESIDENT FED ORD 281263 CONTRACT,281263,Mike Bloomberg 2020,"$5,200.00",03/04/20,03/05/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/61127a46-03cb-b23c-ae5d-8afc1a740eca.pdf
84144595-79aa-1829-0f80-06f39d8e90a1,WBFS_MIKE BLOOMBERG 2020_EST 0116_ORDER#270855_INVOICE550014334,550014334,Mike Bloomberg 2020,"$19,776.00",01/11/20,01/17/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/84144595-79aa-1829-0f80-06f39d8e90a1.pdf
f53fc6f5-2c0a-1190-8af0-fb753a485486,WBOY State Governor Woody Thrasher Contract 2419562,,WoodyThrasher -WV-  Governor,"$9,840.00",3/16/20,3/22/20,Token,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/f53fc6f5-2c0a-1190-8af0-fb753a485486.pdf
d66e61d9-1356-88c4-a077-2a2944315352,WBOY State Supreme Court Bill Wooton Contract 2525942,2525942,Wooton for Supreme Court WV,"$6,975.00",6/2/20,6/9/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/d66e61d9-1356-88c4-a077-2a2944315352.pdf
a4a69508-b31d-ef49-0afc-791a1f468a79,WBTS ORDER #1023939-EST 8203 (TOM STEYER 2020),1023939,TOM STEYER 2020,"$50,900.00",12/31/19,01/06/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/a4a69508-b31d-ef49-0afc-791a1f468a79.pdf
4779cc89-ee95-0862-d78b-d3ceeeefc03f,WBTS ORDER #1030502-EST 0117 (MIKE BLOOMBERG 2020),1030502,MIKE BLOOMBERG 2020 INC,"$60,150.00",01/18/20,01/24/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/4779cc89-ee95-0862-d78b-d3ceeeefc03f.pdf
3758ceb0-94c3-ff2c-a6ae-e6e1ff8aed3f,WBZ TOM STEYER PRESIDENT ORD272042 FED INVOICE,160017852,Tom Steyer 2020,"$63,750.00",01/21/20,01/27/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/3758ceb0-94c3-ff2c-a6ae-e6e1ff8aed3f.pdf
9effa58a-d426-f821-ba2e-81f389388661,WBZ VOTE VETS ISSUE ORD273443 FEDNATL INVOICE,160017864,Vote Vets,"$25,800.00",01/24/20,02/07/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/9effa58a-d426-f821-ba2e-81f389388661.pdf
2c0265e7-00b1-6c3b-efed-9ec369e297e2,WCBS MICHAEL BLOOMBERG PRESIDENT ORD279169 FED CONTRACT,279169,Mike Bloomberg 2020,"$823,000.00",12/30/19,03/29/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/2c0265e7-00b1-6c3b-efed-9ec369e297e2.pdf
1f279e59-7876-b9e2-5a37-73c702d12541,WCBS MICHAEL BLOOMBERG PRESIDENT ORD281409 FED CONTRACT,281409,Mike Bloomberg 2020,"$13,850.00",03/04/20,03/05/2,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/1f279e59-7876-b9e2-5a37-73c702d12541.pdf
8787af51-f766-0dd4-a6bc-8619d0bd2299,WCCO MIKE BLOOMBERG 2020 PRESIDENTIALORD272478 INVOICE,200016099,Mike Bloomberg 2020,"$166,855.00",01/18/20,01/24/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/8787af51-f766-0dd4-a6bc-8619d0bd2299.pdf
18e4341e-7e46-e550-8258-769b1911ab7a,WCNC.invoice.Vote-Vets.1935056-1.2-23-2020,1935056-1,ISS/ Vote Vets,"$114,420.00",02/07/20,02/20/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/18e4341e-7e46-e550-8258-769b1911ab7a.pdf
aa9b4790-f75a-e1c8-a4ce-be646c1d360c,WENY POLI-Committee to Elect Damian M Sonsire 6-5-2020 to 6-23-2020 Order,,Damian Sonsire For County Court Judge,"$2,620.00",6/5/2020,6/23/2020,Token,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/aa9b4790-f75a-e1c8-a4ce-be646c1d360c.pdf
318c8103-e06b-8033-a57b-509ae4fd440f,WFOR_MIKE BLOOMBERG_ORDER# 267178--1_CONTRACT,267178,Mike Bloomberg 2020,"$213,700.00",01/01/20,01/08/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/318c8103-e06b-8033-a57b-509ae4fd440f.pdf
0e4719a3-7aa2-d3f8-0455-96d05e695593,WFOX 660978 BLOOMBERG ORDER,9752880 (Rev 0),POLI/M BLOOMBERG/D/PRE/US,"$6,680.00",Feb13/20,Feb14/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/0e4719a3-7aa2-d3f8-0455-96d05e695593.pdf
6baa75f9-589d-1e56-d65e-ddbf53fb3989,WFVX Clean EnergyFF20040160,FF20040160,Clean Energy Matters,"$1,620.00",03/31/20,04/06/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/6baa75f9-589d-1e56-d65e-ddbf53fb3989.pdf
4fda2a5c-3a73-46f9-7f35-039ccb6ff8e7,WJHL MICHAEL BLOOMBERG PRES DEM ORDER 26789033,26789033,POL/Michael Bloomberg/President/US/Dem,,12/30/19,03/29/20,token,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/4fda2a5c-3a73-46f9-7f35-039ccb6ff8e7.pdf
aba15a10-e978-222a-a949-c1b6b3647b18,WJZY_Pete for America_955185,955185,Pete for America,"$1,350.00",03/02/20,03/15/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/aba15a10-e978-222a-a949-c1b6b3647b18.pdf
b7d79d10-b1a2-af42-f480-6d9b26f8df40,WKBD GARY PETERS US SENATE ORD277102 FED CONTRACT,277102,Peters For Senate,"$1,345.00",02/15/20,02/21/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/b7d79d10-b1a2-af42-f480-6d9b26f8df40.pdf
97022e24-5634-3cd4-3e0f-fb5bb3ea9cc8,WKBD PRIORITIES USA ACTION ISSUE ORD297922 FEDNATL CONTRACT,297922,Priorities USA Action,"$1,400.00",10/13/20,10/19/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/97022e24-5634-3cd4-3e0f-fb5bb3ea9cc8.pdf
7b406b14-6097-e707-870a-67e7487f567e,WKBN-BIDEN FOR PREZ DEM-2407323-2-Contract,2407323,POL/Joe Biden/President/US/Dem,"$9,000.00",03/05/20,03/17/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/7b406b14-6097-e707-870a-67e7487f567e.pdf
04c8d8b0-1166-1950-97ed-5b066f8a8fc4,WKBN-BLOOMBERG FOR PREZ DEM-2311840-Contract,2311840,POL/Michael Bloomberg/President/US/Dem,"$27,680.00",12/30/19,03/29/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/04c8d8b0-1166-1950-97ed-5b066f8a8fc4.pdf
d85d7647-d621-54e9-7b8b-fabcef269f3d,WKBN-BLOOMBERG FOR PREZ DEM-2380819-Contract,2380819,POL/MichaelBloomberg/PresidentUS/Dem,$240.00,12/30/19,03/29/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/d85d7647-d621-54e9-7b8b-fabcef269f3d.pdf
3a7d7a1d-a05c-83a2-b025-955861a41fd8,WKEF_MIKE BLOOMBERG 2020 INC-D_NAB FORM  STRATA ORDER 26792166,,,,,,type,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/3a7d7a1d-a05c-83a2-b025-955861a41fd8.pdf
b9b3bb81-bd1e-4696-5291-66b3c74aa923,WKEF_MIKE BLOOMBERG 2020 INC-D_STRATA ORDER 26773267  REVISED 1.17.2020,26773267,"Mike Bloomberg 2020, Inc","$15,110.00",12/30/19,3/29/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/b9b3bb81-bd1e-4696-5291-66b3c74aa923.pdf
632bbd2e-1365-9774-e425-4b47c10b0b0a,WKEF_MIKE BLOOMBERG 2020 INC-D_STRATA ORDER 26798604,26798604,"Mike Bloomberg 2020, Inc","$1,490.00",12/30/19,3/29/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/632bbd2e-1365-9774-e425-4b47c10b0b0a.pdf
cfd0326f-2179-fb71-6fc2-cfe5c1ca274e,WKRG Friends of Jeff Session 2363666,2363666,POL/Friends of Sessions Senate Committee,"$18,215.00",01/34/20,02/06/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/cfd0326f-2179-fb71-6fc2-cfe5c1ca274e.pdf
5202467e-afd4-3c16-b8b3-f4444b5743b1,WKRG Michael Bloomberg 2391507-2 Inv,2391507-2,POL/MichaelBloomberg/President/US/D,"$133,865.00",12/30/19,3/03/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/5202467e-afd4-3c16-b8b3-f4444b5743b1.pdf
2accece9-dd1c-4f6d-275e-973a5c81647f,WKRG Tom Steyer 2252378-1 Invoice,2252378-1,POL/Tom Steyer/President/US/Dem,"$4,040.00",12/10/19,12/15/19,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/2accece9-dd1c-4f6d-275e-973a5c81647f.pdf
03b940c2-0a0a-d558-d634-03a8ac7fa8bc,WMOR - Contract - Priorities USA Action - 2009786,2009786,Priorities USA Action,"$16,350.00",10/27/20,11/02/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/03b940c2-0a0a-d558-d634-03a8ac7fa8bc.pdf
3a8a29f3-5324-6597-5c99-619ca53f0f18,WMOR-CONTRACT-Priorities USA Action- Est 8265 - 1986082 - 6.16.20 - 6.22.20,1986082,Priorities USA Action,"$10,045.00",06/16/20,06/22/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/3a8a29f3-5324-6597-5c99-619ca53f0f18.pdf
4aa3c21a-25ec-83e3-ce26-d13f52d32630,WNBD Jan Invoices,25031,"Mike Bloomberg 2020, Inc (3256)","$16,951.00",12/30/2019,1/26/2020,Token,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/4aa3c21a-25ec-83e3-ce26-d13f52d32630.pdf
a0016255-5beb-3009-3133-627030e95667,WO 12-30 ORDER 2312965,2312965,POL/Michael Bloomberg/President/US/Dem,"$27,330.00",12/30/19,03/29/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/a0016255-5beb-3009-3133-627030e95667.pdf
a37d1e5d-b6f0-ff41-5734-a154b32e1187,WO 2-22 ORDER2 2391704,239170412,POL/Michael Bloomberg/President/US/Dem,"$2,840.00",12/30/19,03/29/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/a37d1e5d-b6f0-ff41-5734-a154b32e1187.pdf
4956f339-5a45-9929-25b4-31552572480c,WOI_Greenfield_Contract_8368_5.26.20-6.1.20,2001478,POL/ Theresa Greenfield / D / US Senate / IA,"$2,330.00",05/26/20,06/01/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/4956f339-5a45-9929-25b4-31552572480c.pdf
21228dd6-6cac-f576-7c61-e05794d56e97,WOODY THRASHER WIYE  1551639,1551639,Woody Thrasher for Governor 2020,"$3,060.00",03/12/20,03/15/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/21228dd6-6cac-f576-7c61-e05794d56e97.pdf
6cf5e99b-5c05-f5cc-733c-a4c97a15a73e,WOODY THRASHER WOVA 1609753,1609753,Woody Thrasher for Governor 2020,$300.00,04/28/20,04/30/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/6cf5e99b-5c05-f5cc-733c-a4c97a15a73e.pdf
8200748f-b642-461b-1b09-57610c5c76d6,WOWK Governor Thrasher WV R ct 2419118 2020 invoice,2419118-1,POL/Woody Thrasher/Governor/West Vi,"$4,765.00",03/16/20,3/22/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/8200748f-b642-461b-1b09-57610c5c76d6.pdf
e92e9977-b08c-2fe5-6276-f0e10d5d63c0,WPSG CONGRESSIONAL LEADERSHIP FUND ISSUE BASEFILE FED 296434 CONTRACT,296434,Congressional Leadership Fund,"$14,750.00",10/14/20,10/20/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/e92e9977-b08c-2fe5-6276-f0e10d5d63c0.pdf
f0ac2763-7695-c840-ffee-41527b35691f,WPSG MICHAEL BLOOMBERG PRESIDENT BASEFILE FED 272464 CONTRACT,272464,Mike Bloomberg 2020,"$8,700.00",01/18/20,01/24/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/f0ac2763-7695-c840-ffee-41527b35691f.pdf
1dc93e08-19ea-4add-1609-0252f87d43ac,WPSG MICHAEL BLOOMBERG PRESIDENT BASEFILE FED 300020242 INVOICE,300020242,Mike Bloomberg 2020,"$27,800.00",02/22/20,03/03/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/1dc93e08-19ea-4add-1609-0252f87d43ac.pdf
9a0c21ab-2f3c-fa72-613a-39d2365b758d,WRGT_MIKE BLOOMBERG 2020 INC-D_NAB FORM  STRATA ORDER 26780292,,,,,,type,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/9a0c21ab-2f3c-fa72-613a-39d2365b758d.pdf
83fec23c-da74-e538-2ca3-fcd447ec21e6,WSBK MICHAEL BLOOMBERG PRESIDENT ORD272456 FED CONTRACT,272456,Mike Bloomberg 2020,"$12,500.00",01/18/20,01/24/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/83fec23c-da74-e538-2ca3-fcd447ec21e6.pdf
8686f033-ddd5-4d9a-a1d9-2bee0c457ef5,WSBK MICHAEL BLOOMBERG PRESIDENT ORD278063 FED INVOICE,520020071,Mike Bloomberg 2020,"$35,975.00",02/15/20,02/21/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/8686f033-ddd5-4d9a-a1d9-2bee0c457ef5.pdf
7260cd2a-2962-40ba-d722-73608a65b342,WSBK TOM STEYER PRESIDENT ORD275391 FED CONTRACT,275391,Tom Steyer 2020,"$21,350.00",02/04/20,02/11/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/7260cd2a-2962-40ba-d722-73608a65b342.pdf
eae20f1b-e352-3a3c-e236-c4898c2b6364,WSHM Bloomberg Order Invoice 2.22.20-3.03.20,1007152-2,Mike Bloomberg 2020 Inc For President C/O,"$12,389.00",02/22/20,03/03/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/eae20f1b-e352-3a3c-e236-c4898c2b6364.pdf
1b3d499b-17c6-eca9-1255-29ea55100b3d,WSMH 4243543 Contract Priorities USA Action,4243543,Priorities USA Action,"$1,910.00",06/30/20,07/06/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/1b3d499b-17c6-eca9-1255-29ea55100b3d.pdf
35805840-c73f-51f1-b177-153bea46e4fd,WSMH 4268075 Invoice 7302585 Bloomberg,4268075,Mike Bloomberg 2020 Inc-D,$620.00,3/2/2020,3/8/2020,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/35805840-c73f-51f1-b177-153bea46e4fd.pdf
a51729d1-964d-a204-918b-6722750bb58a,WSMH 4331120 Contract Priorites USA Action,4331120,Priorities USA Action (72141),$450.00,04/21/20,04/27/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/a51729d1-964d-a204-918b-6722750bb58a.pdf
0ea66228-6efd-8386-8000-e2e0c72e3825,WTTO Friends of Sessions Senate Committee 4257313 invoice,4257313,Friends of Jeff Sessions Senate Co(134550),$560.00,2/24/2020,3/1/2020,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/0ea66228-6efd-8386-8000-e2e0c72e3825.pdf
ca79a1e9-b6f3-1a42-0326-a7bcc6d0846b,WTTO Friends of Sessions Senate Committee 4274402 Invoice # 1,4274402,Friends of Jeff Sessions Senate Co,$695.00,3/9/2020,3/15/2020,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/ca79a1e9-b6f3-1a42-0326-a7bcc6d0846b.pdf
03ec997a-d19a-9b69-9d69-3c70f2924389,WTTO Mike Miles for Jefferson County Treasurer 4263696 invoice # 2,4263696,Mike Miles for Jefferson County Treasurer,$180.00,3/2/2020,3/8/2020,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/03ec997a-d19a-9b69-9d69-3c70f2924389.pdf
1dad1786-f53b-8b13-429e-42c4db1c19fa,WTVF_NABOrder20200128158051v1,,,,,,Type,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/1dad1786-f53b-8b13-429e-42c4db1c19fa.pdf
