id	product_desc	advertiser	agency_name	order_revision	alt_order_no	estimate	flight_from	flight_to	original_date	revision_date	order_type	buying_contact	billing_contact	demographic	product_codes	priority	revenue_codes	primary_ae	sales_office	sales_region	billing_type	billing_calendar	billing_cycle	agency_commission	new_business_through	order_separation	advertiser_external_id	agency_external_id	page	total_pages	product_desc_original	advertiser_original
WDIV-TV_14001734988322	Landrieu for Senate	T Lynn Land Senate	Strategic Media Services	320946 	07164168 	3518 	2014-05-01	2014-05-14	2014-05-01	2014-05-01	GENERAL 		7669 Stagers Loop Deleware, OH 43015 	A35+	PL-Senate-Republican 	P-2 	AGY, POL, GEN 	Nick Welte 	PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	3	LAND FOR SENATE 	POL/T Lynn Land - Senate 
WDIV-TV_14001740025952	RGA Snyder for Gov	Republican Governors Association	Smart Media Group	318653 	07140605 	415421 	2014-04-15	2014-04-21	2014-04-03	2014-04-14	GENERAL 		814 King St, Suite400 Alexandria, VA 22314 	A25-54	PL-Gubernatorial-Republican,PA-Party- 	P-2 	AGY, POL, ISSUE 	Nick Welte 	PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	4	RGA / SNYDER FOR GOV 	ISS/Republican Governors Association 
WDIV-TV_14001743132830	RGA Snyder for Gov	Republican Governors Association	Smart Media Group	318651 	07140604 	408414 	2014-04-08	2014-04-14	2014-04-03	2014-04-14	GENERAL 		814 King St, Suite400 Alexandria, VA 22314 	A25-54	PL-Gubernatorial-Republican,PA-Party- 	P-2 	AGY, POL, ISSUE 	Nick Welte 	PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	4	RGA / SNYDER FOR GOV 	ISS/Republican Governors Association 
WDIV-TV_14001748343969	Democratic Governors Association	Democratic Governors Association	Greer Margolis Mitchell and Burns	310771 	07039442 	2546 	2014-01-28	2014-02-17	2014-01-27	2014-04-01	GENERAL 		3050 K Street NW Washington, DC 20007 	A35+	PA-Democrat 	P-2 	AGY, POL, ISSUE 	Nick Welte 	PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	4	DEM GOVERNORS ASSN 	ISS/DEM Governor Association 
WDIV-TV_14001750287177	Democratic Governors Association	Democratic Governors Association	Greer Margolis Mitchell and Burns	313711 	07073245 	2577 	2014-02-25	2014-03-06	2014-02-21	2014-04-01	GENERAL 		3050 K Street NW Washington, DC 20007 	A35+	PA-Democrat 	P-2 	AGY, POL, ISSUE 	Nick Welte 	PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	4	DEM GOVERNORS ASSN 	ISS/DEM Governor Association 
WDIV-TV_14008692424067	Americans for Prosperity	Americans for Prosperity	Target Enterprises	323012 	07188902 	969 	2014-05-26	2014-06-02	2014-05-22	2014-05-23	GENERAL 		15260 Ventura Blvd Ste 1240 Sherman Oaks, CA 91403 	A35+	PL-Non-Ballot-Related 	P-2 	AGY, POL, ISSUE 	Maria Casey 	LAX 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	1	969 AM 4 PROSPERITY 	ISS/Americans for Prosperity 
WDIV-TV_14032087361274	Fix Wayne County Now	Iss/Fix Wayne County Now	Political Communications Advertising	324991 	07216850 	342 	2014-06-19	2014-06-20	2014-06-17	2014-06-17	GENERAL 		122 E. 42nd ST., Ste 2900 New York City, NY 10168 	A25-54	PL-Issue 	P-2 	AGY, GEN, GEN 	Nick Welte 	PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	1	FIX WAYNE COUNTY NOW 	ISS/Fix Wayne County Now 
WDIV-TV_14036195391411	Democratic Governors Association	Democratic Governors Association	Great American Media	324958 	07215931 	2896 	2014-06-25	2014-07-15	2014-06-17	2014-06-17	GENERAL 		3050 K St NW Washington, DC 20007 	A35+	PA-Democrat 	P-2 	AGY, POL, ISSUE 	Nick Welte 	PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	4	DEM GOVERNORS ASSN 	ISS/DEM Governor Association 
WDIV-TV_14038896091573	Vote Vets	Vote Vets	Waterfront Strategies	326241 	07248060 	2940 	2014-06-30	2014-07-03	2014-06-26	2014-06-27	GENERAL 		1010 Wisconsin Avenue NW Washington, DC 20007 	A25-54	PL-Issue 	P-2 	AGY, GEN, GEN 	Nick Welte 	PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	VOTE VETS 	ISS/Vote VETS 
WDIV-TV_14038921038488	Rick Snyder for Governor	Snyder R R Governor MI	Smart Media Group	325187 	07208968 	624630 	2014-06-24	2014-06-30	2014-06-19	2014-06-19	GENERAL 		814 King St, Suite400 Alexandria, VA 22314 	A35+	PL-Gubernatorial-Republican 	P-2 	AGY, POL, CAND 	Nick Welte 	PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	3	RICK SNYDER FOR GOV 	POL/R Snyder/R/GOV/MI 
WDIV-TV_14078755626619	Ending Spending	Ending Spending Action Fund	Mentzer Media Services	329723 	07305973 	1026 	2014-08-13	2014-08-21	2014-08-11	2014-08-11	GENERAL 		600 Fairmount Ave., Ste 306 Towson, MD 21286-1002 	A35+	PL-Non-Ballot-Related 	P-2 	AGY, POL, ISSUE 	Nick Welte 	PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	3	ENDING SPENDING AF 	ISS/Ending Spending Action Fund 
WDIV-TV_14099465548777	DSCC	DSCC	Great American Media	325016 	07212582 	2760 	2014-09-02	2014-09-08	2014-06-18	2014-09-05	GENERAL 		3050 K St NW Washington, DC 20007 	A35+	PL-Senate-Democrat 	P-2 	AGY, POL, ISSUE 	Nick Welte 	PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	3	DSCC IE 	ISS/DSCC 
WDIV-TV_14103631534338	Snyder for Governor	Snyder R R Governor MI	Smart Media Group	330606 	07324711 	908914 	2014-09-08	2014-09-14	2014-08-20	2014-09-08	GENERAL 		814 King St, Suite400 Alexandria, VA 22314 	A35+	PL-Gubernatorial-Republican 	P-3 	AGY, POL, CAND 	Nick Welte 	PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	4	SNYDER FOR GOV 9/8 	POL/R Snyder/R/GOV/MI 
WDIV-TV_14140073538019	MI Republican Party	Michigan Republican Party	Strategic Media Services	334450 	07422302 		2014-10-16	2014-10-23	2014-09-30	2014-10-14	GENERAL 		1911 North Ft Myer Dr Suite 400 Arlington, VA 22209 	A35+	PL-State-Republican 	P-2 	AGY, POL, ISSUE 	Nick Welte 	PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	1	MI REPUBLICAN PARTY 	ISS/Michigan Republican Party 
WDIV-TV_14146847316158	McKenzie for Congres	B McKenzie/d/congress/mi	Buying Time	336673 	07469197 	3986 	2014-10-28	2014-11-04	2014-10-27	2014-10-28	GENERAL 		650 Massachusetts Ave. Washington, DC 20001 	A35+	PL-State-Democrat 	P-2 	AGY, POL, CAND 	Nick Welte 	PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	1	MCKENZIE FOR CONGRES 	POL/B McKenzie/D/Congress/MI 
WDIV-TV_14153042016816	Ending Spending	Ending Spending Action Fund	Mentzer Media Services	335016 	07429130 	1461 	2014-10-08	2014-10-09	2014-10-06	2014-10-06	GENERAL 		600 Fairmount Ave., Ste 306 Towson, MD 21286-1002 	A35+	PL-Non-Ballot-Related 	P-2 	AGY, POL, ISSUE 	Nick Welte 	PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	1	ENDING SPENDING 10/8 	ISS/Ending Spending Action Fund 
WDJT-TV_14048524979343	Burke for Governor	M Burke/D/Gov/WI	Greer Margolis Mitchell and Burns	225809 	07257516 	3119 	2014-07-09	2014-07-15	2014-07-08	2014-07-08	GENERAL 	Jesse Demastrie 	3050 K Street NW Washington, DC 20007 	A35+	PL Candidate 	P-3 	AGY, POL, CAND 	Matthew Norten 	HDC 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	3	BURKE FOR GOVERNOR 	Poli/M Burke/D/Gov/WI 
WDJT-TV_14065787826638	Happ for Att General	S Happ/D/Atg/WI	Buying Time	227293 	07294706 	3247 	2014-08-05	2014-08-11	2014-07-28	2014-07-28	GENERAL 		650 Massachusetts Ave NW #210 Washington, DC 20001 	A35+	PL Candidate 	P-3 	AGY, POL, CAND 	Matthew Norten 	HDC 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	4	HAPP FOR ATT GENERAL 	Poli/S Happ/D/ATG/WI 
WDJT-TV_14117670110081	Right Direction PAC	Right Direction PAC	Target Enterprises	227606 	07007522 		2014-09-29	2014-11-04	2014-08-01	2014-09-26	GENERAL 		15260 Venture Blvd. Sherman Oaks, CA 91403 	A35+	PL Issue 	P-2 	AGY, POL, ISS 	Izzy Rostovsky 	HLAX 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	1	RIGHT DIR. WIS PAC 	Issue/Right Direction PAC 
WDJT-TV_14126096472853	Rdw PAC	Right Direction PAC	Target Enterprises	233523 	07427757 		2014-10-06	2014-10-12	2014-10-06	2014-10-06	GENERAL 		15260 Venture Blvd. Sherman Oaks, CA 91403 	A35+	PL Issue 	P-1 	AGY, POL, ISS 	Izzy Rostovsky 	HLAX 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	1	#1125 RDW PAC 	Issue/Right Direction PAC 
WDJT-TV_14132364172844	Wmc	Wmc Issues Mobilization Council	Target Enterprises	231127 	07374825 	1442 	2014-11-03	2014-11-04	2014-09-17	2014-10-13	GENERAL 		15260 Venture Blvd. Sherman Oaks, CA 91403 	HH	PL Issue 	P-2 	AGY, POL, ISS 	Izzy Rostovsky 	HLAX 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	1	1442/WMC 11.3-11.4 	Issue/WMC Issues Mobilization Council 
WDJT-TV_14150549317807	WI Women Vote	Wisconsin Women Vote	Canal Partners Media	233268 	07423731 	996 	2014-10-28	2014-11-03	2014-10-02	2014-11-03	GENERAL 		1027 33rd St. NW Washington, DC 20007 	A35+	PL Issue 	P-2 	AGY, POL, ISS 	Matthew Norten 	HDC 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	3	WI WOMEN VOTE 	Issue/Wisconsin Women Vote 
WEWS-TV_14114934868556	Carney for Ohio	Carney/Democrat/State Auditor	Canal Partners Media	432295 		2697 	2014-09-23	2014-09-29	2014-09-23	2014-09-23	GENERAL 		1027 33rd St., NW Washington, DC 20007 	A25-54	PL State Candidate 	DEF 	POL, POL, CAND 	Amy McCreary 	EWSDC 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:20:00 			1	3	Carney for Ohio 	Carney/Democrat/State Auditor 
WEWS-TV_14116542368196	Kasich for Gov	Kasich Republican Governor	Strategic Media Services	428986 			2014-09-06	2014-09-06	2014-09-05	2014-09-17	GENERAL 		7669 Stagers Loop Delaware, OH 43015 	A35+	PL State Candidate 	P-1 	POL, POL, CAND 	Amy McCreary 	EWSDC 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	1	Kasich for Gov 	Kasich / Republican / Governor 
WEWS-TV_14123418337467		Husted Republican Secretary of State	Midwest Communications and Media	435114 			2014-10-06	2014-10-19	2014-10-02	2014-10-02	GENERAL 		2015 Roundwick Lane Powell, OH 43065 	A35+	DO NOT USE - PL Candidate 	P-1 	POL, POL, CAND 	WEWS Local Political 	WEWSL 	LOC 	Cash	Broadcast	EOM/EOC 	15%		00:10:00 			1	2	General Election 2014 	Husted / Republican / Secretary of State 
WEWS-TV_14147830913145		Husted Republican Secretary of State	Midwest Communications and Media	438523 			2014-10-27	2014-11-04	2014-10-23	2014-10-31	GENERAL 		2015 Roundwick Lane Powell, OH 43065 	A35+	PL State Candidate 	P-2 	POL, POL, CAND 	WEWS Local Political 	WEWSL 	LOC 	Cash	Broadcast	EOM/EOC 	15%		00:10:00 			1	3	General Election 2014 	Husted / Republican / Secretary of State 
WEWS-TV_14147831629411		Quinn Clark/Democrat/Judge	Triad Communications	439434 			2014-10-30	2014-11-03	2014-10-29	2014-10-29	GENERAL 		2006 Fourth Street Cuyahoga Falls, OH 44221 	A25-54	PL State Candidate 	DEF 	POL, POL, CAND 	WEWS Local Political 	WEWSL 	LOC 	Cash	Broadcast	EOM/EOC 	15%		00:20:00 			1	2	General Election 14 	Quinn-Clark/Democrat/Judge 
WFIE_14050026584648		Garret William/R/Trustee/Knight Township	Garret, William/R/Trustee/Knight Township	1161987 			2014-07-14	2014-11-04	2014-07-10	2014-07-10	Political 		6510 Greencove Ave Evansville, IN 47715 	A18+	PL50 	P4 	Agency, Political, Pol-Candidate 	Jay Hiett 	WFIE 	Local 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	2014 Political 	POL/Garret, William/R/Trustee/Knight Township 
WFIE_14081318201967	KY Opportunity Coalition	Kentucky Opportunity Coalition	Main Street Media	1176740 	07316868 	1950 	2014-08-19	2014-08-26	2014-08-15	2014-08-15	GENERAL 		PO Box 25093 Alexandria, VA 22313 	A35+	PL20 	P2 	Agency, Political, Pol-Issue 	Will Hildebrandt 	H-DC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	4	KY OPPORTUNITY COAL 	ISS/Kentucky Opportunity Coalition 
WFIE_14084853326726	KY Opportunity Coalition	Kentucky Opportunity Coalition	Main Street Media	1177817 	07322218 		2014-09-23	2014-09-29	2014-08-19	2014-08-19	GENERAL 		PO Box 25093 Alexandria, VA 22313 	A35+	PL20 	P2 	Agency, Political, Pol-Issue 	Mick Nesci 	H-DC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	KY OPPORTUNITY COAL 	ISS/Kentucky Opportunity Coalition 
WFIE_14092504577422	Grimes for Senate	Grimes/D/US Senate	Buying Time	1173138 	07302712 	3295 	2014-08-12	2014-08-18	2014-08-06	2014-08-28	GENERAL 		650 Massachusetts Ave NW Washington, DC 20001 	A35+	PL820 	P15 	Agency, Political, Pol-Candidate 	Will Hilderbrandt 	H-DC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	4	GRIMES FOR SENATE 	POL/Grimes, A/D/US Senate/Kentucky 
WFIE_14103731353411	McConnell for Senate	McConnell Mitch/R/Kentucky Senate	Mentzer Media Services	1186786 	07350206 	1196 	2014-09-10	2014-09-15	2014-09-10	2014-09-10	GENERAL 		600 Farimount Avenue Towson, MD 21286 	A35+	PL820 	P6 	Agency, Political, Pol-Candidate 	Mick Nesci 	H-DC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	MCCONNELL FOR SENATE 	POL/McConnell, Mitch/R/Kentucky Senate 
WFIE_14108085830353	McConnell for Senate	McConnell Mitch/R/Kentucky Senate	Mentzer Media Services	1188332 	07368271 	1238 	2014-09-16	2014-09-22	2014-09-15	2014-09-15	GENERAL 		600 Farimount Avenue Towson, MD 21286 	A35+	PL820 	P6 	Agency, Political, Pol-Candidate 	Mick Nesci 	H-DC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	MCCONNELL FOR SENATE 	POL/McConnell, Mitch/R/Kentucky Senate 
WFIE_14111334324512		Miles Suzanne/R/KY Hr	Mark It Red	1190273 			2014-09-22	2014-10-04	2014-09-18	2014-09-18	GENERAL 		6502 Amherst Way Zionsville, IN 46077 	HH	PL600 	P4 	Agency, Political, Pol-Candidate 	Jay Hiett 	WFIE 	Local 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	2014 Political 	POL/Miles, Suzanne/R/KY HR7 
WFIE_14120193181912	Grimes 4 Senate	Grimes/D/US Senate	Buying Time	1197809 	07416552 	3592 	2014-09-30	2014-10-06	2014-09-26	2014-09-26	Political 		650 Massachusetts Ave NW, Suite 210 Washington, DC 20001 	A35+	PL820 	P1 	Agency, Political, Pol-Candidate 	Mick Nesci 	H-DC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	7	GRIMES 4 SENATE :30S 	POL/Grimes, A/D/US Senate/Kentucky 
WFIE_14128836184938		Gooch Jim/D/Kentucky State REP	Stewart Media Group	1204787 		Flight 1 	2014-10-18	2014-11-03	2014-10-09	2014-10-09	Political 		PO Box 798 Lancaster, KY 40444-0798 	A25-54	PL600 	P4 	Agency, Political, Pol-Candidate 	Jay Hiett 	WFIE 	Local 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	2014 Political 	POL/Gooch, Jim/D/Kentucky State Rep 
WFIE_14133250658324	November	Ossenberg Rance/School Board/Vanderburgh/In	Oswald Communications	1201136 			2014-10-27	2014-11-02	2014-10-01	2014-10-02	Political 	Pam Bailey 	4101 North St Joseph Ave Evansville, IN 47720 	A35+	PL575 	P4 	Agency, Political, Pol-Candidate 	Jay Hiett 	WFIE 	Local 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	1	November 2014 	POL/Ossenberg, Rance/School Board/Vanderburgh/IN 
WFIE_14134949004069		Sullivan Holli/R/Indiana State REP	Mark It Red	1207045 			2014-10-16	2014-10-29	2014-10-14	2014-10-14	Political 		PO Box 217 Zionsville, IN 46077 	A35+	PL600 	P15 	Agency, Political, Pol-Candidate 	Jay Hiett 	WFIE 	Local 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	GE 	POL/Sullivan, Holli/R/Indiana State Rep 
WFIE_14134998372760	KY 4 Strong Leadership	Kentuckians for Strong Leadership	Main Street Media	1200333 	07416501 	2116 	2014-10-14	2014-10-20	2014-09-30	2014-09-30	GENERAL 		PO Box 25093 Alexandria, VA 22313 	A35+	PL20 	P1 	Agency, Political, Pol-Issue 	Mick Nesci 	H-DC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	KY 4 STRONG LEADERSH 	ISS/Kentuckians for Strong Leadership 
WFIE_14135715324110		Melcher Stephen/D/Indiana State REP	EchoPoint Media	1208419 		2423 	2014-10-20	2014-11-04	2014-10-17	2014-10-17	Political 		407 North Fulton Street Indianapolis, IN 46202 	A35+	PL600 	P1 	Agency, Political, Pol-Candidate 	Jay Hiett 	WFIE 	Local 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	GENERAL ELECTION 	POL/Melcher, Stephen/D/Indiana State Rep 
WFIE_14140130843721	McConnell for Senate	McConnell Mitch/R/Kentucky Senate	Mentzer Media Services	1193625 	07392725 	1293 	2014-09-23	2014-09-29	2014-09-23	2014-10-22	GENERAL 		600 Farimount Avenue Towson, MD 21286 	A35+	PL820 	P4 	Agency, Political, Pol-Candidate 	Mick Nesci 	H-DC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	7	MCCONNELL FOR SENATE 	POL/McConnell, Mitch/R/Kentucky Senate 
WFIE_14144453513577		Byram Kirk/R/Sheriff/Vanderburgh	Smith Media and Music	1212352 			2014-10-28	2014-11-04	2014-10-27	2014-10-27	Political 	Jerry Smith 	PO Box 154 Evansville, IN 47701 	A18+	PL590 	P4 	Agency, Political, Pol-Candidate 	Jay Hiett 	WFIE 	Local 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	1	Political 	POL/Byram, Kirk/R/Sheriff/Vanderburgh 
WFIE_14146164532993		Braden Alan/R/Kentucky State REP	Mark It Red	1213438 			2014-10-30	2014-11-04	2014-10-29	2014-10-29	Political 		PO Box 217 Zionsville, IN 46077 	A35+	PL600 	P4 	Agency, Political, Pol-Candidate 	Jay Hiett 	WFIE 	Local 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	GE 	POL/Braden, Alan/R/Kentucky State Rep 
WFIE_14147064084701	KY House D	Glenn Jim/D/Kentucky House of REP	NewSouth Strategies	1214532 			2014-10-31	2014-11-04	2014-10-30	2014-10-30	Political 		3224 Mantilla Drive Lexington, KY 40513 	A25-54	PL600 	P1 	Agency, Political, Pol-Candidate 	Jay Hiett 	WFIE 	Local 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	KY House D 13 	POL/Glenn, Jim/D/Kentucky House of Rep 
WFMY-TV_13981181997826	Ams for Prosperity	Americans for Prosperity	Smart Media Group	844418 	07007841 	110116 	2014-01-10	2014-01-16	2014-01-09	2014-01-15	Political 		814 King Street Suite 400 Alexandria, VA 22314 	W35-64	IS-Candidate/Presidential,IS-Candidate/ 	P-2 	AGY, GEN, POL 	Nick Welte 	T-PHI 	NAT 	Cash	Broadcast	WEEKLY 	15%		00:15:00 			1	2	AMS FOR PROSPERITY 	Americans For Prosperity 
WFMY-TV_13986173191963	Crisco for Congress	Crisco Keith D Congress	Canal Partners Media	874692 	07158474 	813 	2014-04-29	2014-05-05	2014-04-23	2014-04-23	Political 		1027 33rd Street NW Suite 140 Washington, DC 20007 	A35+	PL-US House Representative 	P-5 	AGY, GEN, POL 	Nick Welte 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	CRISCO FOR CONGRESS 	Crisco, Keith / D / Congress 
WFMY-TV_14058666282972	Crossroads GPS	Crossroads GPS	Main Street Media	901275 	07253960 	1813 	2014-09-30	2014-10-06	2014-07-08	2014-07-08	Political 		PO Box 25093 Alexandria, VA 22313 	A35+	IS-Candidate/Presidential,IS-Candidate/ 	P03-PB 	AGY, (POL) Political, (POL) Issue 	Nick Welte 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	33741 	10862AG 	1	7	CROSSROADS GPS 	Crossroads GPS 
WFMY-TV_14058666293414	Crossroads GPS	Crossroads GPS	Main Street Media	901367 	07253961 	1815 	2014-10-07	2014-10-13	2014-07-08	2014-07-08	Political 		PO Box 25093 Alexandria, VA 22313 	A35+	IS-Candidate/Presidential,IS-Candidate/ 	P05-SB 	AGY, (POL) Political, (POL) Issue 	Nick Welte 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	33741 	10862AG 	1	7	CROSSROADS GPS 	Crossroads GPS 
WFMY-TV_14143471269985	DSCC	DSCC	Great American Media	901461 	07254716 	2760 	2014-09-02	2014-09-08	2014-07-08	2014-09-05	Political 		3050 K Street NW Washington, DC 20007 	A35+	IS-Candidate/US Senate 	P03-PB 	AGY, (POL) Political, (POL) Issue 	Nick Welte 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	3	DSCC IE 	DSCC 
WFMY-TV_14174764975025	General	Kay Hagan for US Senate	Screen Strategies Media	952285 		1371 	2014-10-27	2014-11-04	2014-10-23	2014-10-23	Political 		11150 Fairfax Blvd #505 Fairfax, VA 20120 	A25-54	PL-Federal,PL-US Senate 	P04-GB 	AGY, (POL) Political, (POL) Candidate 	Bill Lancaster 	WFMY 	LOC 	Cash	Broadcast	EOM/EOC 	15%		00:30:00 	51378 	11212AG 	1	2	General 	Hagan for US Senate 
WFMY-TV_14174801675554	LCV Victory Fund	LCV Victory Fund	Waterfront Strategies	951355 	07462172 	3944 	2014-10-21	2014-11-03	2014-10-22	2014-10-31	Political 		3050 K Street NW Washington, DC 20007 	A35+	IS-Candidate/US Senate 	P02-FTB 	AGY, (POL) Political, (POL) Issue 	Nick Welte 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 		10957AG 	1	5	LCV VICTORY FUND 	LCV Victory Fund 
WFMY-TV_14174803118854	NRSC IE	NRSC IE	National Media	935585 	07385345 	5298 	2014-09-30	2014-10-06	2014-09-23	2014-10-22	Political 		815 Slaters Lane Alexandria, VA 22314 	A35-64	PL-Federal,IS-Candidate/US Senate 	P02-FTB 	AGY, (POL) Political, (POL) Issue 	Nick Welte 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	4	NRSC-IE 9/30 	NRSC-IE 
WFMY-TV_14174803161810	NRSC IE	NRSC IE	National Media	935182 	07385324 	5297 	2014-09-22	2014-09-29	2014-09-22	2014-10-01	Political 		815 Slaters Lane Alexandria, VA 22314 	A35-64	PL-Federal,IS-Candidate/US Senate 	P02-FTB 	AGY, (POL) Political, (POL) Issue 	Nick Welte 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	4	NRSC-IE 9/22 	NRSC-IE 
WKMG-TV_14048214193783	Let's Get to Work	Let's Get to Work	Multi Media Services	326957 	07257039 	165 	2014-07-07	2014-07-13	2014-07-07	2014-07-07	GENERAL 		915 King St Alexandria, VA 22314 	A35+	PL-Ballot-Related 	P-3 	AGY, POL, ISSUE 	Kristen Waskie 	PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	5	LETS GET TO WORK 	ISS/Lets Get To Work 
WFMY-TV_14174804929846	Senate Majority PAC	Senate Majority PAC	Waterfront Strategies	941745 	07419741 	3676 	2014-10-02	2014-10-06	2014-09-29	2014-09-29	Political 		3050 K Street NW Washington, DC 20007 	A35+	IS-Candidate/US 	P02-FTB 	AGY, (POL) Political, (POL) Issue 	Nick Welte 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	38811 	10957AG 	1	3	SENATE MAJORITY PAC 	Senate Majority PAC 
WFTS-TV_14006993114260	Alex Sink for Congress	Sink/Democrat/US Congress	Adelstein Liston	387066 		3846 	2014-01-15	2014-01-26	2014-01-14	2014-01-22	GENERAL 		222 W Ontario Street - Suite #503 Chicago, IL 60610 	A25-54	PL Federal Candidate 	P-3 	POL, POL, CAND 	Dave Lombardo 	EWSDC 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:20:00 		2 	1	5	Alex Sink for US Congress 	Sink/Democrat/US Congress 
WFTS-TV_14006998454493	Alex Sink for Congress	Sink/Democrat/US Congress	Adelstein Liston	393576 		3856 	2014-02-19	2014-02-20	2014-02-18	2014-02-18	GENERAL 		222 W Ontario Street - Suite #503 Chicago, IL 60610 	A25-54	PL Federal Candidate 	P-3 	POL, POL, CAND 	Dave Lombardo 	EWSDC 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:20:00 		2 	1	2	Alex Sink for Congress 	Sink/Democrat/US Congress 
WFTS-TV_14006998556727	Alex Sink for Congress	Sink/Democrat/US Congress	Adelstein Liston	394779 		3872 	2014-02-26	2014-03-04	2014-02-25	2014-02-25	GENERAL 		222 W Ontario Street - Suite #503 Chicago, IL 60610 	A25-54	PL Federal Candidate 	P-3 	POL, POL, CAND 	Dave Lombardo 	EWSDC 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:20:00 		2 	1	2	Alex Sink for Congress 	Sink/Democrat/US Congress 
WFTS-TV_14006998933853	Alex Sink for Congress	Sink/Democrat/US Congress	Adelstein Liston	395113 		3877 	2014-02-27	2014-03-04	2014-02-26	2014-02-26	GENERAL 		222 W Ontario Street - Suite #503 Chicago, IL 60610 	A25-54	PL Federal Candidate 	P-3 	POL, POL, CAND 	Dave Lombardo 	EWSDC 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:20:00 		2 	1	2	Alex Sink for Congress 	Sink/Democrat/US Congress 
WFTS-TV_14007029106356	Friends of David Jolly	Jolly/Republican/US Congress	Mentzer Media Services	390955 		335 	2014-02-05	2014-02-11	2014-02-03	2014-03-06	GENERAL 		600 Fairmont Avenue - Suite #306 Towson, MD 21204 	A25-54	PL Federal Candidate 	P-3 	POL, POL, CAND 	Dave Lombardo 	EWSDC 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:20:00 			1	1	Friends of David Jolly 	Jolly/Republican/US Congress 
